Sleep_Hours,Sleep_Quality,Physical_Activity_Min,Diet_Quality,Stress_Level,HealthScore,HealthFloor,FloorNum,C1,C2,C3
5.9,2.0,12,2.0,7,0.8712154363305489,🟡 Floor 2 — Average,2,0.7735584699127215,-2.397670793649046,-0.39729713595584437
6.3,0.0,45,0.0,5,-5.409820007483065,🔴 Floor 0 — At Risk,0,-2.0439507293227224,1.5284854625337871,-0.3641494751420467
6.4,2.0,3,1.0,3,0.8669547057185021,🟡 Floor 2 — Average,2,0.13975081951630425,-1.8148356821429847,0.8651243627421278
8.7,0.0,28,1.0,1,2.210554481584902,🟡 Floor 2 — Average,2,0.4741331997743604,0.3984580754958253,-1.0734050970478435
5.9,0.0,27,1.0,7,-5.385899587774834,🔴 Floor 0 — At Risk,0,-1.6923399711622922,-0.4238827566498754,-1.0300051228492746
8.1,0.0,35,1.0,1,2.277534075937517,🟡 Floor 2 — Average,2,0.40620128103899367,0.5933132457540027,-1.2336291318052162
7.2,0.0,29,1.0,5,-2.4767034135256694,🟠 Floor 1 — Below Average,1,-0.7826855295980235,0.03824091369229303,-1.080277558227207
5.4,2.0,43,1.0,5,1.1235490403522999,🟡 Floor 2 — Average,2,0.38144445552886425,-0.023870568000435865,-0.02801511921510694
6.4,2.0,26,1.0,3,2.4841733219682434,🟡 Floor 2 — Average,2,0.7045813408088392,-0.6266625722283137,0.3477386375021579
6.2,3.0,11,1.0,5,1.3862175697507575,🟡 Floor 2 — Average,2,0.6852911167654019,-1.5971602161738616,1.3832389698034735
10.0,2.0,50,0.0,1,5.14996202386442,🟢 Floor 3 — Healthy,3,1.7794475951505038,2.5250650909248855,0.8933377708545603
8.9,1.0,9,1.0,1,2.962085722618517,🟢 Floor 3 — Healthy,3,0.857395034786628,-0.6700181998329868,0.04265476802032885
7.0,2.0,21,0.0,3,-0.862490742952172,🟠 Floor 1 — Below Average,1,-0.47280653270891504,0.19563509945898303,1.5431594178433539
8.1,1.0,25,1.0,5,-0.17437744084029416,🟠 Floor 1 — Below Average,1,0.24875370669001443,-0.060783333617876564,-0.29842454977076527
8.1,2.0,23,0.0,1,1.9049663060268764,🟡 Floor 2 — Average,2,0.35690228885591585,0.6021711922147076,1.4919673777880333
6.6,0.0,23,2.0,2,2.8674045010589273,🟢 Floor 3 — Healthy,3,0.6359043287457272,-1.3560859399845955,-2.045142695789419
7.3,2.0,28,1.0,5,1.4153629372120546,🟡 Floor 2 — Average,2,0.7725601142457797,-0.2706840873953097,0.3181465982026693
8.6,0.0,46,0.0,4,-2.785874136880021,🔴 Floor 0 — At Risk,0,-0.9295721435452292,2.2181448127930325,-0.3816989542425609
6.5,1.0,50,1.0,7,-1.3977082752231986,🟠 Floor 1 — Below Average,1,-0.11775724857347782,0.7885235412992512,-0.8568973727775752
10.0,1.0,37,1.0,3,3.863174638023456,🟢 Floor 3 — Healthy,3,1.6438234957710889,1.08470007379435,-0.5708884864382592
7.6,0.0,30,1.0,1,1.571616998360108,🟡 Floor 2 — Average,2,0.08354798728115337,0.19604579963252977,-1.1234529858378235
7.7,0.0,43,1.0,2,1.6329345713243923,🟡 Floor 2 — Average,2,0.2723267240228006,0.8966731864456272,-1.4097986920590682
7.7,1.0,59,1.0,4,2.856447383670153,🟢 Floor 3 — Healthy,3,1.0942754312861307,1.5832138334497756,-1.070724732577715
7.7,0.0,14,1.0,7,-5.024327547789291,🔴 Floor 0 — At Risk,0,-1.2920814249413963,-0.5951706639758256,-0.7292932708345377
6.5,3.0,33,1.0,1,6.840259329490371,🟢 Floor 3 — Healthy,3,2.0272666474336964,-0.3822954099743209,0.8672080776785386
7.7,0.0,41,1.0,1,2.4159389426798255,🟡 Floor 2 — Average,2,0.393657133551215,0.7920962931675511,-1.370438530353028
5.8,1.0,51,0.0,1,0.29799892558084995,🟡 Floor 2 — Average,2,-0.6447679173838001,1.5519152067655142,0.16379637981773215
6.0,0.0,26,1.0,1,0.1564485846774808,🟡 Floor 2 — Average,2,-0.6542483677217434,-0.45529362278331126,-1.040829697128238
5.3,2.0,31,0.0,7,-5.058663087409048,🔴 Floor 0 — At Risk,0,-1.588550243314093,0.24476766394866048,1.3329120681970488
7.6,2.0,16,0.0,4,-1.71247470866022,🟠 Floor 1 — Below Average,1,-0.5262050235019627,0.10535682247888188,1.6640232908946861
7.1,0.0,54,1.0,6,-1.7133587312664196,🟠 Floor 1 — Below Average,1,-0.3791582278336221,1.3031971280918182,-1.6374832475119112
6.9,2.0,18,0.0,1,0.7029622900040593,🟡 Floor 2 — Average,2,-0.2455606748999553,0.010347224540681474,1.5989249073845675
9.0,2.0,26,2.0,1,9.594358281040966,🟢 Floor 3 — Healthy,3,3.379202104622572,-0.8203724895197345,-0.7317531130565748
5.6,0.0,14,1.0,4,-3.741692131776675,🔴 Floor 0 — At Risk,0,-1.62017211383915,-1.182612705881278,-0.755838824022028
9.6,1.0,43,1.0,7,0.3070511963006437,🟡 Floor 2 — Average,2,0.949494920154857,1.2885130908716216,-0.6851782795528512
5.2,1.0,14,1.0,6,-3.926679216057924,🔴 Floor 0 — At Risk,0,-1.3510402266042845,-1.43380242094718,-0.05868356938068948
7.4,0.0,53,0.0,6,-4.991376072570315,🔴 Floor 0 — At Risk,0,-1.5782331363431348,2.24875223512374,-0.5334220003154877
4.8,0.0,32,1.0,8,-6.737527589474638,🔴 Floor 0 — At Risk,0,-2.179697744432064,-0.4700584388040223,-1.1419082048774674
8.5,2.0,23,1.0,5,1.9142284244306365,🟡 Floor 2 — Average,2,1.1294445904831576,-0.19545712403201007,0.43613938392786106
7.1,2.0,54,0.0,5,-0.3185281894956976,🟠 Floor 1 — Below Average,1,0.0366830720376054,1.9307139873094643,0.812542982336962
6.7,1.0,27,1.0,1,2.6686046964948575,🟢 Floor 3 — Healthy,3,0.420034492326104,-0.3516069455245611,-0.37237145101004737
10.0,1.0,12,1.0,1,3.9525924702454285,🟢 Floor 3 — Healthy,3,1.3707694910390817,-0.20930742181432815,-0.019772500850554212
7.3,2.0,50,0.0,1,3.2364838327178456,🟢 Floor 3 — Healthy,3,0.7001817251580984,1.774632793507894,0.8809231077098206
7.7,2.0,45,1.0,6,1.9705446096032078,🟡 Floor 2 — Average,2,1.1794886759939802,0.7199634675217441,-0.05679982713118368
4.9,2.0,56,0.0,3,0.11023329252642755,🟡 Floor 2 — Average,2,-0.4527108363882812,1.4200550498888662,0.7461774651047375
6.5,0.0,15,1.0,4,-3.033552215180727,🔴 Floor 0 — At Risk,0,-1.2358589750898323,-0.8808089063112085,-0.774195634505954
6.4,0.0,41,1.0,3,-0.3526295258084928,🟠 Floor 1 — Below Average,1,-0.4668816105093546,0.433292023687528,-1.365156158039441
9.2,2.0,23,1.0,7,0.563051208643484,🟡 Floor 2 — Average,2,1.068362046416962,0.0016143823524047874,0.45061780301532944
8.4,2.0,41,1.0,5,3.1090082136432025,🟢 Floor 3 — Healthy,3,1.5315130580167273,0.7066236949340761,0.0307690140100601
6.5,1.0,22,0.0,4,-4.015912100854864,🔴 Floor 0 — At Risk,0,-1.5884741822857398,0.252112893064753,0.836260614696511
8.8,1.0,6,1.0,4,-0.09062163000665233,🟠 Floor 1 — Below Average,1,0.23241035743502164,-0.8490186126716341,0.1265697643530676
6.5,2.0,29,0.0,4,-1.5779598102003554,🟠 Floor 1 — Below Average,1,-0.6466538997248271,0.4712012513573856,1.3665300552508077
5.0,2.0,23,1.0,6,-1.489838344912684,🟠 Floor 1 — Below Average,1,-0.4400498665391107,-1.1669822393788458,0.4256762034318738
6.6,2.0,58,1.0,4,3.9523236622956324,🟢 Floor 3 — Healthy,3,1.399932013835342,1.0832929115683858,-0.36555286549167226
6.5,0.0,19,1.0,1,0.018599427689808046,🟡 Floor 2 — Average,2,-0.6262892589860951,-0.6779425818347102,-0.8810654647095594
7.9,0.0,36,1.0,5,-1.488419504917296,🟠 Floor 1 — Below Average,1,-0.33097091833704695,0.594415338262355,-1.2345241625815568
5.2,1.0,6,1.0,10,-8.183718347566433,🔴 Floor 0 — At Risk,0,-2.2292874447475315,-1.842050054732038,0.14379628830991137
5.0,0.0,37,1.0,4,-2.549690891337284,🟠 Floor 1 — Below Average,1,-1.2951784525449277,-0.16120232872593857,-1.2759833632941624
5.0,0.0,46,0.0,6,-7.1844425459746795,🔴 Floor 0 — At Risk,0,-2.709485517599329,1.220083401068906,-0.3869920357189372
7.1,3.0,28,0.0,7,-2.048197198127725,🟠 Floor 1 — Below Average,1,-0.17279786827673693,0.44754721620856086,2.0964082661695644
5.1,0.0,19,1.0,4,-3.744470680549849,🔴 Floor 0 — At Risk,0,-1.697246920078497,-1.0632831476920244,-0.8706129933763613
8.6,2.0,44,1.0,1,7.15621720601971,🟢 Floor 3 — Healthy,3,2.3669166524001652,0.9121604041500144,-0.05831608134228953
4.7,3.0,20,1.0,6,0.03236672903241522,🟡 Floor 2 — Average,2,0.13627349850415207,-1.5478722517766055,1.1795165522918143
8.0,0.0,39,0.0,5,-4.626920559969614,🔴 Floor 0 — At Risk,0,-1.5117600518386,1.6910216694321236,-0.221362646191212
6.2,0.0,24,1.0,7,-5.38423245851093,🔴 Floor 0 — At Risk,0,-1.6460950874186837,-0.49548049156342766,-0.9611406212366747
8.0,0.0,40,1.0,7,-2.983558684993104,🔴 Floor 0 — At Risk,0,-0.5336589273941573,0.8313629136117291,-1.3127846836549433
6.7,1.0,0,1.0,1,0.770130668723422,🟡 Floor 2 — Average,2,-0.2430274239738283,-1.746418857163523,0.23499440035861302
7.1,1.0,26,0.0,3,-2.3858072364065412,🟠 Floor 1 — Below Average,1,-1.079959820247917,0.6242569351324441,0.7434094012416801
4.5,0.0,38,1.0,10,-8.375517314329832,🔴 Floor 0 — At Risk,0,-2.49316129598435,-0.2409666177653904,-1.2669979983699753
10.0,2.0,42,2.0,2,10.504443476362047,🟢 Floor 3 — Healthy,3,4.001409677617235,0.285378097725578,-1.0814456928260907
7.7,2.0,24,0.0,4,-1.079094322981773,🟠 Floor 1 — Below Average,1,-0.28976942348744905,0.5464282147206853,1.4845228409759994
8.0,0.0,28,1.0,3,-0.13279661109306584,🟠 Floor 1 — Below Average,1,-0.14656868428789668,0.20641653877513388,-1.065363910702092
8.6,2.0,21,0.0,2,1.1950543363250408,🟡 Floor 2 — Average,2,0.3372045343186975,0.6390782277346027,1.5448863539041537
4.8,1.0,9,1.0,2,-0.8671984225351539,🟠 Floor 1 — Below Average,1,-0.951936282233953,-1.8083060479391544,0.029432773492177263
8.6,2.0,10,1.0,6,0.14738582250390886,🟡 Floor 2 — Average,2,0.6797192596767218,-0.8379819484268018,0.734664497543104
5.7,1.0,25,1.0,6,-2.798879021197973,🔴 Floor 0 — At Risk,0,-0.8810398403353479,-0.7265767722392712,-0.3038299045411178
8.4,0.0,52,1.0,2,2.7618461856936123,🟢 Floor 3 — Healthy,3,0.7731570327874757,1.5561670118778346,-1.6090353594777633
8.8,0.0,0,0.0,2,-4.031308089876825,🔴 Floor 0 — At Risk,0,-1.638395352066635,-0.10512881428172739,0.642732298198157
8.7,1.0,40,1.0,1,5.000076036641529,🟢 Floor 3 — Healthy,3,1.5387427260945195,0.8758449359438212,-0.6556108141544099
6.5,1.0,33,1.0,6,-1.6694116970741186,🟠 Floor 1 — Below Average,1,-0.3647945703228035,-0.09094885844491482,-0.4801117380889461
4.2,1.0,9,1.0,6,-4.986944106810624,🔴 Floor 0 — At Risk,0,-1.8735575703607183,-1.9700388110347624,0.04919356489323289
8.9,2.0,33,1.0,1,6.595373512240226,🟢 Floor 3 — Healthy,3,2.2166987461289787,0.4272850657878809,0.19050867252769127
6.1,2.0,37,0.0,3,-0.3752951605809207,🟠 Floor 1 — Below Average,1,-0.4396362426767943,0.7720462072171482,1.1791006922803455
6.0,1.0,35,1.0,1,2.735028581092837,🟢 Floor 3 — Healthy,3,0.33668761234286754,-0.13288586362853327,-0.5555503196382865
5.6,2.0,19,1.0,2,2.348651927841092,🟡 Floor 2 — Average,2,0.3833400265802569,-1.2118882780075284,0.49589553815950865
7.2,3.0,12,1.0,5,2.165227048981764,🟡 Floor 2 — Average,2,1.1095770655144386,-1.26756262781057,1.3653419616582416
4.8,2.0,46,1.0,4,1.8329053002995008,🟡 Floor 2 — Average,2,0.3857272488182131,-0.036911691882480294,-0.10388892920209411
6.3,2.0,36,0.0,1,1.5433942660413331,🟡 Floor 2 — Average,2,-0.04335625736497961,0.7734590995406578,1.1912555257732964
7.3,0.0,51,0.0,4,-3.3556091867336604,🔴 Floor 0 — At Risk,0,-1.3264294297823258,2.115124060636511,-0.5001515423064467
4.4,0.0,23,1.0,3,-3.035670130357283,🔴 Floor 0 — At Risk,0,-1.7083790880370173,-1.0524583599362178,-0.9694416372342152
7.8,0.0,62,0.0,3,-1.3041769147574291,🟠 Floor 1 — Below Average,1,-0.6859829364812761,2.821092216928489,-0.75092777882518
5.4,0.0,38,1.0,4,-2.1958987879166267,🟠 Floor 1 — Below Average,1,-1.110729363794203,0.0016325268780218627,-1.2966391854715587
8.8,2.0,41,1.0,2,6.163382695532276,🟢 Floor 3 — Healthy,3,2.202742619111942,0.8140263728591712,0.01571851928992143
7.2,0.0,14,0.0,4,-6.028091305944389,🔴 Floor 0 — At Risk,0,-2.27504264360047,0.175921355893601,0.3317048220452455
8.8,0.0,18,1.0,3,-0.2689786388168345,🟠 Floor 1 — Below Average,1,-0.07236469180864007,-0.08783015518981731,-0.8367351766708133
8.3,1.0,19,1.0,4,0.46911064426356225,🟡 Floor 2 — Average,2,0.3517983412104695,-0.3164114510337992,-0.16816465725864652
8.4,2.0,23,0.0,1,2.1175749939320525,🟡 Floor 2 — Average,2,0.4768207188550723,0.6855525585943735,1.4933467848041155
5.5,1.0,21,1.0,4,-1.3746094037572238,🟠 Floor 1 — Below Average,1,-0.7183246412779564,-0.9913181363818674,-0.22602918580642548
9.6,3.0,59,2.0,1,14.285688122396838,🟢 Floor 3 — Healthy,3,5.1993633147298794,0.9086308127401188,-0.7835956783066015
6.3,3.0,41,1.0,8,0.7956064874496813,🟡 Floor 2 — Average,2,0.9506610682242612,-0.015802937200667565,0.7257375302519047
9.4,2.0,39,1.0,3,5.524340288465498,🟢 Floor 3 — Healthy,3,2.223017674574442,0.8787271971722881,0.069097297744736
3.7,2.0,50,1.0,9,-3.283564862745847,🔴 Floor 0 — At Risk,0,-0.8079728013318614,-0.12971710480397633,-0.17077737426489423
8.2,3.0,35,1.0,1,8.18566960004721,🟢 Floor 3 — Healthy,3,2.7559201149326134,0.19351840037259666,0.8300346543719924
7.9,0.0,42,0.0,6,-5.4104806410796815,🔴 Floor 0 — At Risk,0,-1.6485054226148839,1.8194644743480504,-0.2836776417681189
8.2,0.0,12,1.0,5,-2.963343286142287,🔴 Floor 0 — At Risk,0,-0.8004408583822754,-0.5620361057037234,-0.6932639987933321
7.4,2.0,10,0.0,7,-5.046993182561717,🔴 Floor 0 — At Risk,0,-1.2648360571088357,-0.25641648044620513,1.8149635794852488
7.1,0.0,60,0.0,5,-3.7881557131962453,🔴 Floor 0 — At Risk,0,-1.3558005180472326,2.525731279345652,-0.6978965294150832
7.3,2.0,15,1.0,1,4.195811158231669,🟢 Floor 3 — Healthy,3,1.1350925086001908,-0.9472901626629776,0.5880624026876932
3.2,0.0,38,1.0,4,-3.7550291658879096,🔴 Floor 0 — At Risk,0,-1.9901311837880151,-0.6098308265728603,-1.3067548369228281
6.4,0.0,62,0.0,3,-2.296350791648246,🟠 Floor 1 — Below Average,1,-1.2456022764773382,2.431979173823383,-0.7573650115668971
6.5,0.0,18,1.0,4,-2.822610656539456,🔴 Floor 0 — At Risk,0,-1.1621854288342843,-0.7258298050179904,-0.8416807291024718
6.6,1.0,28,1.0,4,-0.10284724460861813,🟠 Floor 1 — Below Average,1,-0.10671879001810518,-0.323968556638918,-0.378436580805999
8.2,0.0,64,0.0,7,-4.57459926692147,🔴 Floor 0 — At Risk,0,-1.1587604271071557,3.0406167426272455,-0.7715590271015289
8.0,2.0,38,1.0,1,6.309116712926819,🟢 Floor 3 — Healthy,3,1.9797326998907572,0.43543946880424683,0.07389529381858168
7.3,3.0,58,1.0,4,6.394165921232586,🟢 Floor 3 — Healthy,3,2.4496570251313403,1.1353198883960633,0.32540041215869103
8.7,1.0,19,1.0,6,-1.0946752594287656,🟠 Floor 1 — Below Average,1,0.17079736714511742,-0.20272131102905036,-0.15506564518726026
4.4,3.0,36,0.0,7,-3.3991645662309105,🔴 Floor 0 — At Risk,0,-1.0556009482543476,0.11039252224015093,1.904033350767444
8.7,0.0,23,1.0,7,-3.6828072455148964,🔴 Floor 0 — At Risk,0,-0.6713326861775655,0.1477045278360471,-0.9271505312371504
6.0,1.0,16,0.0,4,-4.792143031312698,🔴 Floor 0 — At Risk,0,-1.9356853247954295,-0.1968142534877926,0.9689317921960764
4.4,2.0,25,1.0,8,-3.6216921691947466,🔴 Floor 0 — At Risk,0,-0.9716632430979506,-1.2279105864441702,0.3891871290519742
6.4,3.0,38,1.0,3,5.27369487702487,🟢 Floor 3 — Healthy,3,1.769190867128998,-0.14927571178031773,0.7655329203955916
10.0,2.0,16,1.0,1,6.179603202258668,🟢 Floor 3 — Healthy,3,2.238916227344446,-0.1451981648149134,0.5779820343002603
5.2,3.0,16,2.0,1,8.14393169259606,🟢 Floor 3 — Healthy,3,2.384572178412734,-2.5356630126977695,0.16345937467428162
6.6,1.0,17,0.0,4,-4.296611802621924,🔴 Floor 0 — At Risk,0,-1.6712906160452679,0.021608179702611512,0.9491955746960682
8.5,2.0,25,1.0,6,1.1312240530752038,🟡 Floor 2 — Average,2,1.0081141809547431,-0.09088023075393392,0.3967792222218209
5.4,0.0,41,1.0,6,-3.832221383507916,🔴 Floor 0 — At Risk,0,-1.3779480316028816,0.1591266130031015,-1.3528644773514664
7.2,0.0,22,1.0,6,-3.892532460804914,🔴 Floor 0 — At Risk,0,-1.125036577893082,-0.32211949690928476,-0.9171824361436938
7.5,1.0,21,0.0,4,-3.3775303273847053,🔴 Floor 0 — At Risk,0,-1.2133039310404017,0.4783910805658993,0.8633536696156243
6.5,3.0,28,1.0,2,5.565057987971973,🟢 Floor 3 — Healthy,3,1.7340312966423364,-0.6393364197137533,0.9853131366977067
8.8,2.0,30,1.0,4,3.542666159615057,🟢 Floor 3 — Healthy,3,1.5917140687773728,0.24828465294923358,0.27442366886043
6.2,2.0,13,1.0,2,2.351986186368901,🟡 Floor 2 — Average,2,0.47582979406747344,-1.355083747834633,0.6336245413847087
8.0,1.0,6,0.0,9,-8.696050692997167,🔴 Floor 0 — At Risk,0,-2.234038147480114,-0.15124801985442674,1.2312276610832087
7.8,3.0,26,0.0,4,1.0781582659056765,🟡 Floor 2 — Average,2,0.5692344253139352,0.5350118596511765,2.127727241529853
5.1,2.0,23,0.0,5,-3.9156488814899935,🔴 Floor 0 — At Risk,0,-1.5240664392640988,-0.22661250191822627,1.5006929130604314
6.1,2.0,6,0.0,6,-5.32592083122289,🔴 Floor 0 — At Risk,0,-1.7122678750804634,-0.8256320288983117,1.8933363738526112
5.1,2.0,19,1.0,8,-3.54748834803188,🔴 Floor 0 — At Risk,0,-0.8392006656110158,-1.343312267478053,0.5273759346158683
4.1,1.0,18,2.0,3,1.7662194141556162,🟡 Floor 2 — Average,2,0.11326406925936615,-2.4505012142794516,-1.250798033958098
7.7,1.0,32,1.0,4,0.9579733558987179,🟡 Floor 2 — Average,2,0.4312135149861984,0.18840192181081378,-0.4633588812090547
7.2,0.0,23,1.0,6,-3.8222186079244906,🔴 Floor 0 — At Risk,0,-1.1004787291412328,-0.2704597964782121,-0.9396774676758664
7.0,0.0,25,1.0,2,-0.12880171896863968,🟠 Floor 1 — Below Average,1,-0.4495242235085187,-0.227757942866234,-1.0081067408508197
6.0,0.0,11,2.0,8,-3.9433715720141853,🔴 Floor 0 — At Risk,0,-0.9213033584674564,-2.135220123421214,-1.7441817232856824
6.4,0.0,42,1.0,3,-0.28231567292806936,🟠 Floor 1 — Below Average,1,-0.4423237617575053,0.4849517241186006,-1.3876511895716135
10.0,2.0,47,1.0,2,7.435700564435518,🟢 Floor 3 — Healthy,3,2.829763431619663,1.45751004096427,-0.11373404183878547
7.3,0.0,36,1.0,5,-1.9136368807276463,🟠 Floor 1 — Below Average,1,-0.5708077783353595,0.42765260550302336,-1.2372829766137212
7.3,0.0,42,1.0,6,-2.4153858405613855,🟠 Floor 1 — Below Average,1,-0.5939067928563767,0.7388683005053902,-1.366623264448452
6.1,1.0,0,1.0,2,-0.5787187842032087,🟠 Floor 1 — Below Average,1,-0.653310391004254,-1.9119240975069238,0.23786548768475363
7.7,0.0,22,1.0,1,1.0799757379517785,🟡 Floor 2 — Average,2,-0.07294199273392236,-0.1894380150228294,-0.9430329312417485
7.1,2.0,12,0.0,6,-4.195342087589767,🔴 Floor 0 — At Risk,0,-1.1651926825721806,-0.2377359383796567,1.7629642080465164
5.9,0.0,22,1.0,3,-2.0429405437118318,🟠 Floor 1 — Below Average,1,-1.1333447867930857,-0.687211228468962,-0.9400495706216316
7.2,0.0,34,1.0,3,-0.2778699948909913,🟠 Floor 1 — Below Average,1,-0.31900407177455037,0.2940244310157946,-1.2040125186046802
7.3,2.0,48,2.0,2,9.012848402498012,🟢 Floor 3 — Healthy,3,3.069490900135926,-0.15509599710497768,-1.2288305451638661
8.5,0.0,0,1.0,2,-0.8236046014533536,🟠 Floor 1 — Below Average,1,-0.4638782923089715,-1.102343621744722,-0.4388339174660938
7.0,0.0,33,1.0,2,0.4337091040747485,🟡 Floor 2 — Average,2,-0.253061433493724,0.18551966058234726,-1.1880669931082006
7.1,2.0,29,1.0,1,5.038465973287481,🟢 Floor 3 — Healthy,3,1.3989567711266442,-0.27964193421440425,0.27221235655988857
8.6,2.0,0,1.0,7,-1.4793847834166067,🟠 Floor 1 — Below Average,1,0.26369466512611506,-1.353321460321598,0.9652447142231352
5.7,2.0,3,1.0,2,1.294499844389374,🟡 Floor 2 — Average,2,0.03038725655038632,-2.010649696111469,0.8562758450129645
6.2,3.0,19,0.0,3,0.37568037069805904,🟡 Floor 2 — Average,2,-0.07178936891239657,-0.2725641564738134,2.272205723477651
6.9,2.0,30,0.0,7,-3.9950639381285384,🔴 Floor 0 — At Risk,0,-0.9735431320704424,0.6378085842091384,1.3627639371483264
5.9,0.0,26,1.0,5,-3.608949286422698,🔴 Floor 0 — At Risk,0,-1.3760056058499148,-0.4780574419128097,-1.018769894033712
10.0,1.0,51,0.0,7,-2.267271906444382,🟠 Floor 1 — Below Average,1,0.011413460411707155,2.7267992905764196,0.21688748619271286
7.3,0.0,59,0.0,7,-5.563994595039112,🔴 Floor 0 — At Risk,0,-1.6413049608638706,2.532174141332885,-0.6632220904889126
5.7,0.0,28,1.0,4,-2.686428628815687,🟠 Floor 1 — Below Average,1,-1.2363894213135405,-0.4315831110530391,-1.0703094631337504
6.3,0.0,9,0.0,3,-6.093854556945752,🔴 Floor 0 — At Risk,0,-2.587141070325072,-0.33377873781669054,0.4344118572995569
5.0,0.0,29,0.0,4,-6.5325138907093185,🔴 Floor 0 — At Risk,0,-2.7860767323165416,0.3393535089088089,-0.01583630238861295
8.5,2.0,56,0.0,1,4.508801701621087,🟢 Floor 3 — Healthy,3,1.327202537665819,2.418116461612993,0.7514705465811138
5.8,0.0,35,1.0,5,-3.0469941731339447,🔴 Floor 0 — At Risk,0,-1.1949577770829898,-0.04091392682637786,-1.2216849801619596
8.1,0.0,46,0.0,3,-2.216589872939032,🟠 Floor 1 — Below Average,1,-0.9589900865117097,2.077918376410992,-0.3896278672943361
6.1,1.0,25,1.0,2,1.17912753780738,🟡 Floor 2 — Average,2,-0.03936417220802046,-0.6204315867301071,-0.32451030061956154
9.2,3.0,44,1.0,3,7.679925748089044,🟢 Floor 3 — Healthy,3,3.0357766396322186,0.9389085770163315,0.6434371966859898
9.4,1.0,26,2.0,1,7.932081211089655,🟢 Floor 3 — Healthy,3,2.7691780033234803,-0.5666677896219707,-1.4176485649813033
7.0,0.0,13,1.0,6,-4.667096261998843,🔴 Floor 0 — At Risk,0,-1.426002836659164,-0.8426443783753824,-0.7156467570315285
7.4,3.0,36,1.0,2,6.7653948747308865,🟢 Floor 3 — Healthy,3,2.2902493766545997,0.02408528287382521,0.8094911054885724
5.0,3.0,35,1.0,7,0.376051133027663,🟡 Floor 2 — Average,2,0.4541135527489352,-0.688337886514919,0.8491003876836124
7.3,0.0,2,1.0,5,-4.304307878662046,🔴 Floor 0 — At Risk,0,-1.405774635898237,-1.3287772091534469,-0.4724519045198528
4.4,0.0,41,1.0,2,-0.8463887013933793,🟠 Floor 1 — Below Average,1,-1.095891703471616,-0.12384124459284086,-1.379982106171627
7.0,2.0,32,0.0,3,-0.08903836126751319,🟠 Floor 1 — Below Average,1,-0.20267019643857231,0.7638918042007823,1.2957140709894552
8.5,2.0,24,1.0,8,-0.78635395403778,🟠 Floor 1 — Below Average,1,0.6426641181386675,-0.14002494635314489,0.43053405647060344
6.4,0.0,28,1.0,5,-3.113973767486559,🔴 Floor 0 — At Risk,0,-1.1270258583476225,-0.23576909708455485,-1.061460945404587
4.4,0.0,31,0.0,8,-10.511631869223942,🔴 Floor 0 — At Risk,0,-3.6585823229396075,0.28094014667534617,-0.04106557405190254
5.5,2.0,11,1.0,3,0.7916394650463654,🟡 Floor 2 — Average,2,-0.023541680466369605,-1.651702177833401,0.6810258894365004
6.3,0.0,0,1.0,4,-4.229999133657197,🔴 Floor 0 — At Risk,0,-1.6841723263670099,-1.7112919903637425,-0.43768976620075317
10.0,0.0,54,1.0,3,3.1127548164991126,🟢 Floor 3 — Healthy,3,1.2913915832545608,2.1054445258474614,-1.6410386837646984
6.1,1.0,48,1.0,1,3.7199782311734015,🟢 Floor 3 — Healthy,3,0.6959124561166277,0.5664840307686332,-0.8475259272178363
4.7,3.0,34,0.0,5,-1.4799194298540228,🟠 Floor 1 — Below Average,1,-0.6439060016946637,0.08793950292580953,1.9391430181312614
4.8,1.0,54,0.0,4,-2.970651373477303,🔴 Floor 0 — At Risk,0,-1.4821607922217792,1.4327288973743058,0.10860296590918866
6.0,0.0,56,1.0,6,-2.352296214491214,🟠 Floor 1 — Below Average,1,-0.7697434403268293,1.1007848522285226,-1.6875311363018912
5.4,2.0,25,1.0,1,3.552427996969797,🟢 Floor 3 — Healthy,3,0.621187606124029,-0.9587751454234671,0.3543758429307799
5.7,3.0,0,1.0,6,-0.6652147022254726,🟠 Floor 1 — Below Average,1,0.04484462346435238,-2.30312837246584,1.634015206322207
6.4,2.0,10,1.0,5,-0.4881124783510934,🟠 Floor 1 — Below Average,1,-0.029236453284976746,-1.4507027942936146,0.7189189447335296
6.3,3.0,52,0.0,3,2.766907078387094,🟢 Floor 3 — Healthy,3,0.7785924498983505,1.4599997465448062,1.5303294852546494
5.4,1.0,21,0.0,5,-5.789423219837209,🔴 Floor 0 — At Risk,0,-2.223179048066608,-0.1040209916758298,0.859327721861354
6.0,1.0,43,0.0,1,-0.12277277219242189,🟠 Floor 1 — Below Average,1,-0.7612850873991573,1.1942251809033768,0.3446762367525011
7.6,0.0,35,1.0,3,0.0759221085296653,🟡 Floor 2 — Average,2,-0.13455498302382632,0.45685928661975467,-1.2246683407820764
5.6,1.0,26,1.0,3,-0.028538499603768086,🟠 Floor 1 — Below Average,1,-0.38511648048687785,-0.7064833378492131,-0.34367444248689943
7.8,2.0,29,1.0,4,2.7636566803840497,🟢 Floor 3 — Healthy,3,1.1674281200283358,-0.08131293541405829,0.29232067700566206
4.5,1.0,67,1.0,6,-0.6961319518408846,🟠 Floor 1 — Below Average,1,-0.3292839127543002,1.1096051803471174,-1.2541388569566958
