Internships,Projects,Leadership_Positions,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills,SVD1,SVD2,SVD3,Final_Cluster
2,4,0,0,0,4,3,0,4,1.492089973022498,0.7057448899695804,-0.5270959036932504,4
0,3,1,2,0,0,0,2,0,1.5028439301161647,-0.7359133109409092,0.7539734143918279,3
2,0,0,1,0,3,4,4,0,1.4852210076981702,0.7273869709710988,-0.553446059304905,4
1,2,1,1,0,2,0,1,2,1.4929038917312205,-0.6825682591949936,-0.14183394046214554,5
1,0,1,3,4,4,3,1,0,1.5085739051992335,-0.689736040182785,-0.18035160027704616,5
2,4,0,0,0,0,3,0,0,1.497103338485778,0.7219774323808839,-0.5322574099453408,4
0,3,1,2,1,3,3,0,1,1.523630279890075,-0.7095838761223047,0.8170774368887691,3
1,1,1,0,2,3,3,4,4,1.5038314235122296,-0.7115434082776072,-0.13679137979611478,5
0,4,0,3,1,1,3,4,4,1.4884390799188787,0.7415220533510283,0.7962814669913321,0
2,1,1,3,1,1,0,4,4,1.4964619048033947,-0.6707477166713974,-0.6446872465274193,1
0,2,1,3,1,1,4,4,0,1.5013262880571168,-0.6485666997812021,0.7256518451956089,3
0,2,1,1,3,1,3,0,3,1.506827217785035,-0.6787877984358973,0.8267360047354207,3
2,1,1,2,2,3,0,1,2,1.5077471203643995,-0.7065416819367811,-0.6154814079544013,1
0,2,0,1,0,3,3,4,1,1.4844962747961807,0.7103732910897381,0.9211594947717074,0
2,3,0,1,3,2,4,4,4,1.4777905441563575,0.7395194061007104,-0.646351554236394,4
0,0,0,2,4,0,4,2,3,1.4922775729159572,0.6806177502600697,0.7661856786135991,0
1,2,1,4,3,3,2,0,0,1.50531365494058,-0.6515994470291168,-0.20284584871451217,5
1,4,1,3,1,3,3,4,4,1.5117792114719593,-0.6800183926233412,-0.16695191367265225,5
1,2,0,4,3,2,0,3,2,1.4811828678395678,0.7765390201710498,-0.22434504120990315,2
1,4,0,0,0,2,4,1,0,1.4879192088546085,0.7207923706080767,-0.13335805188258495,2
0,2,0,4,1,0,1,3,0,1.481669711121812,0.7728359198433011,0.730777091112653,0
2,4,0,4,2,1,4,3,1,1.4833378711045255,0.7612819659349087,-0.5777310766874695,4
0,3,1,2,1,0,4,1,4,1.5053331876209604,-0.7015945341913576,0.6766010097448265,3
2,4,1,0,0,3,1,1,3,1.5089330630798357,-0.7137195808381805,-0.5040991918057625,1
2,0,1,1,4,3,4,0,1,1.512701697341826,-0.6940918250990635,-0.5812680960763462,1
0,4,1,0,4,0,0,3,4,1.5083380876501873,-0.6909070670905427,0.7312400248780386,3
0,0,1,3,1,0,3,3,0,1.512202162275523,-0.6599470728528101,0.7031325737860239,3
2,3,1,3,1,3,1,2,2,1.5043748557513907,-0.7053233327833706,-0.673045984262279,1
0,2,0,4,3,0,2,4,0,1.4772304127732845,0.7722697343494952,0.7412672440151161,0
2,2,0,1,0,1,3,1,1,1.4781709897032331,0.7195365775927418,-0.4643502092617188,4
1,3,1,0,0,0,2,2,0,1.4961550747322239,-0.7244628820887283,-0.1898425230063658,5
2,0,1,3,0,1,4,3,0,1.5001587179940814,-0.6648100919788782,-0.6427790425058665,1
0,3,1,3,4,0,2,2,3,1.5006050668090236,-0.7194462723704683,0.7488600524258847,3
0,1,1,2,3,3,4,4,3,1.510230796528001,-0.7081365320331054,0.7733571634430717,3
0,3,1,2,4,1,3,1,2,1.508426999354294,-0.7082934977826361,0.8214125597713683,3
1,2,0,4,0,4,2,0,3,1.4791780793396252,0.7389772222117708,-0.09204391729692488,2
2,0,0,4,4,4,0,2,0,1.4847633673802845,0.7194124253249461,-0.5888409856646692,4
1,1,0,1,0,3,3,0,3,1.4907340515674257,0.6906683205176313,-0.03552553412762671,2
1,3,1,0,0,2,0,1,3,1.5039546591170583,-0.7103664169181231,-0.11128593448216895,5
2,4,1,3,4,3,0,0,2,1.5180139110313053,-0.6791616396563404,-0.6200028206512769,1
1,1,0,4,3,0,3,1,3,1.4839181030586126,0.7267418280650603,-0.14451697216547424,2
0,2,1,2,0,4,4,3,2,1.5002590679958099,-0.6899277303424635,0.7485972499354595,3
0,4,1,2,2,3,0,0,0,1.5217864242947308,-0.6951488679364207,0.7697300993570249,3
2,2,1,0,4,4,0,2,2,1.502296640045866,-0.7100570050794264,-0.6107768782937185,1
2,0,1,3,4,4,2,0,4,1.5030184867447869,-0.6806630096905624,-0.6621071502372897,1
0,3,0,1,2,0,1,3,0,1.4799683728567126,0.734246997448067,0.713704305130545,0
0,2,1,4,3,3,0,3,3,1.5076729801379516,-0.6613565019871662,0.7720305264515087,3
0,1,1,3,2,4,1,1,2,1.49338987750057,-0.6977171424512368,0.698335812725632,3
1,3,1,4,4,0,2,3,1,1.497281198670193,-0.6681406281818877,-0.18250485992126775,5
0,2,0,1,4,3,1,0,3,1.4914140364226331,0.7149891285153178,0.847518517757814,0
1,3,1,1,4,4,0,3,3,1.5040138103201401,-0.6939874874812917,-0.1583763096386159,5
2,0,1,0,4,0,1,0,4,1.5057563069203304,-0.6941055387557484,-0.6561020661741283,1
0,4,0,3,1,2,2,0,4,1.490066721377939,0.7483515238658424,0.7341806348632193,0
1,3,0,1,1,1,2,2,2,1.4764023427542199,0.7151125780221992,-0.19217854525702108,2
2,4,0,4,2,3,0,0,1,1.496236292831761,0.7408425415094934,-0.5520638001657729,4
2,1,1,4,2,0,2,1,1,1.491120759505764,-0.6755858644715309,-0.5959323963625136,1
1,0,0,1,2,3,2,4,1,1.483166293648169,0.7275039892392355,-0.13943301530471533,2
1,0,0,0,0,1,0,0,0,1.4908301345598702,0.7223999377099563,-0.15543324889582838,2
0,0,1,1,2,4,2,2,4,1.490278703014205,-0.7189279621333274,0.7283306217105259,3
2,4,0,2,0,1,3,2,3,1.490638109629296,0.6802827956518437,-0.44952373587837635,4
1,3,1,0,0,3,4,0,3,1.5132210764134328,-0.7178766055251827,-0.13529782235306506,5
2,3,0,3,4,1,0,3,2,1.4863691915365662,0.7455662146922407,-0.6456011827282176,4
0,2,1,0,2,1,1,2,0,1.4959549830225394,-0.7059546359213684,0.761314783843054,3
0,2,0,1,4,0,1,2,3,1.4784636017129014,0.6940420654507365,0.8081596429300086,0
2,3,1,2,1,0,1,1,3,1.5078998054806616,-0.6954533039549808,-0.6208615249989513,1
0,3,1,0,1,1,2,1,1,1.503245205675122,-0.6906261776348405,0.7825745178140987,3
0,4,0,0,1,0,0,3,3,1.4989250542168508,0.7365677027517955,0.7658018826323514,0
0,2,0,0,2,4,1,2,2,1.4784518543382112,0.6976143181241452,0.7389136532313179,0
1,1,1,4,4,0,3,4,2,1.4971271938591277,-0.6759661005294726,-0.12790928741289204,5
0,2,0,1,2,3,0,4,0,1.4860506006101546,0.7378155217997429,0.7999648883596318,0
1,4,1,4,3,2,2,1,2,1.497807918499483,-0.6510637083986088,-0.19467411694836012,5
0,2,0,2,3,1,4,3,3,1.4895591453104766,0.737515935875361,0.7478917651094209,0
0,2,1,3,4,2,1,4,3,1.4995034338759252,-0.6732196041349777,0.8149752035120723,3
2,2,0,1,1,3,0,3,0,1.4922252181173628,0.7574570860857562,-0.6044606075947594,4
2,2,1,3,4,4,3,3,0,1.5068937607029413,-0.663455107642902,-0.5967891433460525,1
0,1,0,1,1,0,2,1,2,1.4777191604377427,0.7297228538286835,0.7399634087631398,0
2,3,1,0,1,4,3,3,1,1.512160544877903,-0.6853150078368349,-0.581365410091279,1
2,3,0,4,4,1,2,0,0,1.4845463177079898,0.7551767283660566,-0.558844278659444,4
0,3,1,4,1,2,2,0,1,1.5039584809049387,-0.6602088790602737,0.7942484649340463,3
1,1,0,0,4,2,1,2,2,1.4791759090564416,0.6864272610669071,-0.16330841198714638,2
0,0,0,1,0,1,4,3,1,1.4793588677215075,0.7232813249932815,0.8052470280316116,0
2,4,1,0,1,2,0,4,2,1.5103142367301838,-0.6576912610539524,-0.5897572291369472,1
0,0,1,1,0,4,3,0,3,1.5073069528733836,-0.709243238968253,0.8729395018099074,3
1,3,1,0,2,2,4,3,2,1.5030526326912996,-0.674944853386771,-0.24370339507670616,5
0,1,0,3,1,2,4,2,4,1.479314617428123,0.7020467527321409,0.7018070747162606,0
2,2,1,3,1,0,1,1,0,1.5008226919121883,-0.6565742061181569,-0.6853913934040623,1
1,0,0,3,1,2,1,3,1,1.4869953568871022,0.7514165876047066,-0.22922062378528846,2
0,0,1,3,0,3,3,1,2,1.5080316282256536,-0.7050930334227143,0.7995660988034918,3
1,4,1,0,2,4,1,3,2,1.5028675707592312,-0.680270771440567,-0.22571665798994972,5
1,2,0,1,4,2,4,2,2,1.4777502039109225,0.7132741142665431,-0.17069155729574853,2
0,0,0,4,3,4,2,1,1,1.480793967076389,0.73891636707621,0.7540480398077237,0
0,3,1,4,4,0,0,1,4,1.49769732422856,-0.6900114421958512,0.7409390459200346,3
2,1,0,4,4,2,0,0,0,1.4875876881776766,0.7481435778711288,-0.5522707356982844,4
1,1,0,0,3,2,0,3,2,1.4861603345511534,0.7361006991409375,-0.23913876776295911,2
2,4,0,0,4,2,1,3,4,1.4868626459375978,0.7324128970265966,-0.5858511999663074,4
2,0,0,1,0,0,2,1,3,1.4787199344179462,0.7198500698007378,-0.5453913838314663,4
0,1,0,0,3,2,0,1,2,1.4859852726688065,0.7196148953136747,0.7328056087690675,0
0,0,0,0,0,1,4,3,1,1.4852328056835258,0.7176970507418554,0.7956604917664205,0
2,4,1,2,0,2,2,1,3,1.5048114896137548,-0.69635636001184,-0.49378428870100377,1
2,4,0,3,2,1,0,0,1,1.492402792915182,0.7413457843593284,-0.6069957886421566,4
1,2,0,1,3,4,3,1,3,1.4854059417036065,0.7233673500786698,-0.13080527366145986,2
1,2,0,2,1,3,2,0,2,1.4961736891880582,0.7377588152414052,-0.19245223673124484,2
2,4,1,3,4,4,1,1,1,1.5035104845883818,-0.6921763324134792,-0.598187855608867,1
0,2,1,4,2,4,0,3,4,1.494068064996995,-0.6619880158311804,0.7289055409889388,3
1,0,0,1,4,3,4,0,3,1.4971570439629582,0.7136998269390784,-0.13848908531342302,2
0,2,0,2,4,3,4,1,4,1.4907022825340346,0.7017560791334556,0.7714891777521716,0
0,3,1,4,2,1,0,0,2,1.501410314873149,-0.6666202100595812,0.7503486228068642,3
1,1,1,0,4,3,0,2,0,1.5083325054983716,-0.7362532516496348,-0.16190694634223926,5
0,1,0,4,0,2,3,2,0,1.477413989514067,0.6988396888060073,0.8903098973605396,0
1,2,1,4,4,4,2,4,4,1.4889465998289153,-0.6631293374265199,-0.1542375810187477,5
2,4,1,1,4,2,4,0,2,1.5078497802136666,-0.6699142116136957,-0.5857469622974895,1
1,0,0,1,2,3,0,1,3,1.4909044851063318,0.7126578260330563,-0.14577056599168653,2
1,4,0,0,0,0,0,0,0,1.494329153850399,0.7208696199067788,-0.16905618632285846,2
1,2,1,4,2,1,3,4,3,1.4974072818582438,-0.6583899716474169,-0.06529018731170001,5
2,1,1,4,4,4,4,0,1,1.5017096038653068,-0.6843422835829527,-0.576134217635637,1
2,2,0,2,4,2,4,4,1,1.4876418994511789,0.734948506982322,-0.5429009791932882,4
2,2,1,0,3,3,0,2,0,1.509552319408958,-0.7033922836844508,-0.6419159637319756,1
2,1,0,2,1,1,4,3,0,1.4893260288199872,0.7421976793562625,-0.6290169650984605,4
1,2,0,3,3,1,4,1,4,1.4776647546569484,0.740298653172577,-0.2836441182286491,2
0,2,1,0,4,0,4,3,1,1.505474777644889,-0.6835613047324897,0.7432049279121246,3
1,2,0,4,3,2,1,2,0,1.4755581971652656,0.7377608835439228,-0.19915269410011477,2
2,1,0,3,1,1,4,1,0,1.484243235115403,0.7434016920455578,-0.6486211689717775,4
1,1,1,1,0,4,4,3,4,1.4881797193429913,-0.7056597972809046,-0.19845692098770715,5
0,3,0,2,2,4,0,0,4,1.4908444266706846,0.7028072664928491,0.7180738549912514,0
2,2,1,0,3,1,0,1,0,1.5042427598307957,-0.6674527426368518,-0.6377484220623023,1
1,4,1,4,0,4,2,4,2,1.4918001334657052,-0.6663309609129109,-0.11971023231190042,5
0,2,1,2,4,3,1,4,0,1.5080163349784388,-0.6920281987681363,0.8099438110033254,3
0,4,0,4,4,3,1,4,4,1.4840661484536524,0.7292755036666009,0.8310656941904013,0
2,2,1,0,3,1,0,4,2,1.5008999050847072,-0.6585456920738565,-0.6351329168467025,1
1,4,0,1,0,4,3,2,0,1.4831543066130286,0.6871542046108208,-0.0826568424656084,2
1,0,1,1,1,0,2,3,3,1.502660018471786,-0.6638291510985987,-0.20623764561579225,5
1,0,1,1,2,1,0,3,1,1.4994326017868154,-0.6751475661020515,-0.1910552944769858,5
1,1,1,1,3,1,4,1,2,1.4928280820862097,-0.6863749605473923,-0.2387334308592721,5
1,0,0,1,3,2,1,2,1,1.47842726002078,0.7032042812339419,-0.20054766867876037,2
2,0,0,0,3,0,0,1,0,1.4924673247660598,0.7356276089213196,-0.6860561790357999,4
0,2,0,0,2,3,1,1,4,1.4836699488950225,0.7080320111611175,0.7583673956198632,0
0,2,0,0,2,0,4,2,3,1.4849707589470442,0.6970103255817185,0.7538188028488296,0
1,4,1,2,4,4,4,0,3,1.5171712391999672,-0.7031780068489394,-0.15000849517661854,5
2,4,1,0,3,2,0,4,0,1.5101525092306327,-0.6605613588652729,-0.6087139631991649,1
1,2,0,2,1,4,2,0,0,1.492397127976125,0.7436452762837835,-0.19951328614828273,2
2,1,0,3,3,1,3,2,0,1.4834081596019708,0.7094539875507371,-0.6175944575974865,4
0,4,1,0,2,1,0,1,1,1.507000689974876,-0.6962639354979995,0.7989906341623015,3
1,0,1,3,4,0,4,0,3,1.5114379237964877,-0.6842236516287457,-0.2368507191901815,5
0,2,1,1,0,0,0,1,1,1.494772724952234,-0.6993433365593165,0.8032285356679151,3
2,2,0,3,3,2,3,2,2,1.484369965907348,0.7284052137620162,-0.6294167988810865,4
1,1,1,1,0,4,3,0,2,1.4985111007302583,-0.7091325391219669,-0.11654603410589465,5
2,2,0,4,0,0,0,3,1,1.4784257980747946,0.7518473542849503,-0.568012905282633,4
0,4,1,3,4,0,1,1,4,1.4999439754899586,-0.6958758035730752,0.7107424675601693,3
1,0,0,0,3,1,4,0,2,1.4917161312202367,0.7375444625688367,-0.2641550805765549,2
0,1,1,2,0,1,0,3,1,1.5001190162773028,-0.7106976695208431,0.8183298471294775,3
1,0,0,1,3,1,0,2,2,1.4800740929417495,0.7122814268382739,-0.23704075407654973,2
0,1,1,2,3,2,1,3,4,1.4978566708455312,-0.6950380561155138,0.7009348702915037,3
2,4,1,3,4,0,2,1,0,1.504751637935441,-0.6692269282598032,-0.6324432092781312,1
0,3,1,3,0,0,2,2,4,1.489474631674566,-0.7273380999600987,0.7097850226246321,3
1,4,1,1,4,4,3,4,0,1.5060563940517901,-0.6837742028487289,-0.09009519122774906,5
2,3,1,0,0,1,3,1,0,1.503851909835039,-0.701444528636396,-0.5168605836827945,1
0,4,0,1,2,1,4,1,3,1.4848496399861537,0.7233153249772348,0.8210572635522987,0
0,1,1,3,3,2,1,0,3,1.5038468161240708,-0.6869820952289659,0.7314096066094722,3
1,3,0,2,0,4,4,1,2,1.4834415838383168,0.6979172930511145,-0.1922225022511144,2
2,0,0,4,4,4,2,4,0,1.4811086742480635,0.7592012503490598,-0.5593069942481185,4
2,0,1,4,3,0,4,4,3,1.5014782052449198,-0.6536289772174055,-0.6385448198978521,1
0,0,0,1,3,3,3,1,2,1.492457682051763,0.7179892252374177,0.7748907220764617,0
0,3,0,3,2,4,1,3,0,1.4829760605168933,0.7349030698219331,0.6885102991504671,0
2,2,0,0,1,3,3,0,1,1.503292946443084,0.7286445842523771,-0.5303878150996194,4
2,1,1,2,1,0,1,3,1,1.5036783795384503,-0.6868158596532501,-0.6425493624409145,1
2,2,0,1,1,0,1,3,0,1.4818645779454707,0.764283903715234,-0.6460786145228651,4
1,1,0,4,4,0,2,4,1,1.4748748308584672,0.7366731561891328,-0.12713442685297013,2
0,0,1,3,1,2,0,3,0,1.5103189084393178,-0.6507205034510963,0.6947292677006941,3
0,0,1,4,2,3,1,4,4,1.4965098781941641,-0.6788066919718087,0.7648651268084381,3
0,2,1,1,3,0,0,2,2,1.4959972267175992,-0.6984474608336222,0.6833603317326545,3
0,0,1,2,3,4,2,3,1,1.5062714767643095,-0.6860053318795079,0.7102022549753433,3
2,1,0,2,2,4,1,4,3,1.48233447089134,0.709980776409404,-0.5582035234352389,4
2,4,1,1,4,0,0,0,0,1.5112296621591914,-0.6739312509878281,-0.601869864088237,1
2,3,0,2,2,3,1,3,0,1.4927130435712002,0.7237760373856744,-0.6251050695594665,4
2,1,0,2,2,1,0,1,1,1.4846810887547806,0.7084866369844094,-0.5729887302638069,4
1,2,1,4,0,0,2,1,1,1.489019355134734,-0.6750982668098429,-0.13477439341778633,5
0,2,0,3,1,1,0,0,0,1.4922831315289584,0.7584571940415689,0.7275547468229341,0
1,1,0,4,1,3,2,1,2,1.4821980006658406,0.7399389235087854,-0.16602389904618117,2
1,2,1,1,2,2,2,2,1,1.4901754543977845,-0.6989182297322285,-0.15035831505774008,5
1,2,1,3,4,3,1,2,2,1.500152103274445,-0.710883398776963,-0.21377239700747322,5
0,2,0,0,3,2,0,3,3,1.4915034005857484,0.7430332133007086,0.7663703326548958,0
1,0,0,3,2,3,3,2,0,1.4930060869136583,0.699793872928424,-0.18598786417111268,2
2,3,0,0,3,4,1,4,0,1.4850070180262838,0.7323947998887613,-0.6448166490441762,4
0,1,1,0,3,2,0,1,2,1.5028433010242122,-0.6929926967364722,0.7237787754410304,3
2,3,0,4,0,1,2,1,3,1.4752556601137685,0.7324044762980371,-0.49350878098008344,4
1,4,1,1,2,0,2,4,4,1.49225251150708,-0.6755059042454997,-0.20128785222740517,5
0,4,1,1,0,0,4,3,0,1.500673094407895,-0.6800080936745254,0.7610604536259932,3
0,3,0,0,3,4,1,0,2,1.4894391614556677,0.7178132760178109,0.6905022311883422,0
0,3,0,4,3,1,3,3,2,1.4843161736143973,0.7534782630002839,0.7677244699322834,0
2,0,1,4,3,2,2,1,2,1.4966482017741503,-0.6465850192328986,-0.6375943167945151,1
1,0,0,3,0,2,4,4,0,1.4821157992093545,0.7415406706323384,-0.18392116661403257,2
0,1,0,1,1,4,3,2,0,1.4841788705573826,0.6929295254458557,0.8122724937053064,0
1,2,1,4,0,2,0,1,4,1.4897919779915654,-0.6755812929691759,-0.1396472823426197,5
2,4,0,3,0,3,3,4,0,1.4937600949302683,0.728799960844409,-0.5061752185673343,4
2,1,0,1,1,3,3,4,4,1.485875521404327,0.7203671500361624,-0.5356057505989221,4
2,0,0,0,0,0,2,2,3,1.4825332444136172,0.6899395915678234,-0.5596542948650541,4
0,3,1,1,1,4,3,1,1,1.5054020496504816,-0.7016489352611226,0.8153976141796417,3
0,3,0,3,4,1,4,3,3,1.4882908811193425,0.7296481176804959,0.7617742464382057,0
2,2,1,4,2,4,4,2,3,1.4952472604089042,-0.6901339446365217,-0.5863398367248076,1
0,0,1,0,3,3,4,1,0,1.5138023684167208,-0.6934512383621435,0.7016175322783281,3
0,1,0,3,0,2,1,2,3,1.4753314193992941,0.6795196536642918,0.8241145757134926,0
1,2,0,2,0,3,0,1,2,1.4887876876379633,0.7065535077750539,-0.1452965716816371,2
1,1,1,0,1,4,1,2,1,1.4983806244256745,-0.7314082564757153,-0.19134848855316183,5
1,4,0,2,0,3,3,2,3,1.497298801790749,0.6632370607372821,-0.03378279130594998,2
1,4,0,4,4,1,2,3,1,1.4821235865756381,0.7544992161439436,-0.10814227574605338,2
1,1,1,4,0,3,4,1,2,1.4953774998212737,-0.6973528700072125,-0.15009923232782113,5
1,3,0,2,2,1,0,4,4,1.4821091615256687,0.7176832685390807,-0.19546069744924963,2
0,4,1,4,3,0,0,4,1,1.5029450899883858,-0.6621755436986652,0.7556375005862047,3
0,0,0,1,2,0,0,0,2,1.4880165608219205,0.7334329754932666,0.7074928532835184,0
0,0,0,1,4,0,0,2,0,1.4854709563118123,0.6995333777444653,0.751877356846122,0
0,3,0,1,1,3,1,0,0,1.493861602197381,0.7253488300095308,0.7634201723649771,0
0,1,0,0,3,1,3,3,0,1.4894212288828026,0.7283335540737045,0.7777288183672528,0
2,1,1,0,3,1,3,3,4,1.5012428469914632,-0.6874949688691424,-0.6184049362875059,1
1,1,1,2,1,1,0,2,3,1.5048584329468426,-0.7249768048954853,-0.155135389847687,5
0,3,1,3,2,3,1,1,0,1.5046668671858,-0.6957404229655163,0.7162113851475531,3
2,0,1,2,2,1,0,3,1,1.5073249764857677,-0.6791696987261399,-0.616969147630532,1
0,3,0,0,1,3,1,4,3,1.4944283136821865,0.714345284299194,0.8160812435766461,0
1,4,1,3,1,3,4,2,4,1.5074354316377363,-0.7098120064467143,-0.2537793614830128,5
2,0,1,0,3,1,1,3,2,1.5020190690282365,-0.6646490098986995,-0.6832370045023405,1
0,3,1,3,3,3,2,0,0,1.511730201689274,-0.6790277555003628,0.6850861751652021,3
2,1,0,2,0,2,3,2,4,1.4799339143706545,0.6694993303223619,-0.5143869793731695,4
1,0,1,4,2,3,2,1,1,1.5008743576314774,-0.6790016372459512,-0.1566050139319372,5
1,0,1,2,2,2,2,2,4,1.4969104775796964,-0.7159012949083465,-0.2157598543085352,5
1,0,1,1,4,2,1,2,3,1.49806776724612,-0.7180262734362118,-0.12797855356886076,5
0,4,0,0,1,3,1,1,2,1.4957969738906258,0.719906730894135,0.7725578461755487,0
0,4,0,4,3,4,4,3,4,1.482875558823781,0.7490613225948399,0.7009398552276817,0
2,4,1,3,1,4,3,4,4,1.506592782312333,-0.6703554147229623,-0.6016829483741226,1
1,2,0,0,3,4,2,1,0,1.483657669410932,0.7372393840398407,-0.2226753297677811,2
2,4,1,2,4,0,2,2,4,1.5018528361615298,-0.7198962774990006,-0.617445813494203,1
2,3,1,2,1,3,2,0,2,1.5157329877004495,-0.6830541100733731,-0.6290713827102811,1
1,2,0,1,2,0,2,0,2,1.479183860683327,0.7480563621303913,-0.22139472502727475,2
0,4,1,0,1,2,0,2,0,1.5117750524737035,-0.6990373965887753,0.7728983827874301,3
2,0,1,3,4,4,4,3,3,1.507905594847398,-0.6756348332864696,-0.6398535322520056,1
1,2,0,4,3,1,3,3,0,1.4835556778243826,0.7714523582457049,-0.16219283551436192,2
1,1,1,1,3,3,2,4,0,1.498044265893793,-0.6816407319176423,-0.18586230113725122,5
0,4,1,1,2,3,1,2,4,1.4979154095389828,-0.7294070159424083,0.7659152476590199,3
1,1,1,3,0,3,2,2,1,1.4949658681208176,-0.7378530252480793,-0.1503530412263584,5
2,4,0,2,0,4,1,4,1,1.4842416897606912,0.7091948087597807,-0.5191331740549984,4
1,0,1,0,3,0,0,4,3,1.5084580576422113,-0.682081482772904,-0.22474065225207032,5
2,0,0,1,0,0,1,4,2,1.4741829582264219,0.7317869712729108,-0.592435133879326,4
0,0,0,0,3,3,1,4,1,1.491585363826893,0.715797364768002,0.7625032064177595,0
1,1,0,1,1,4,1,2,4,1.471748015865736,0.6862982891283363,-0.21143135202883306,2
0,4,1,1,4,0,4,1,4,1.4999590494280945,-0.6983571771872761,0.7429887510761716,3
2,0,0,3,0,4,3,4,2,1.4838755949484475,0.7304209512231454,-0.5658001039782828,4
2,3,1,1,2,0,3,0,3,1.50848473278116,-0.6905569904065334,-0.5632924773544515,1
0,3,1,2,2,3,1,1,3,1.5097522059803448,-0.7209817896892579,0.7931014547299602,3
2,4,0,1,4,3,2,4,4,1.4843894454036048,0.7279256699784278,-0.5361876257933915,4
2,2,0,4,2,3,1,1,1,1.4811446084243038,0.73887938421881,-0.5563891132272758,4
2,2,0,2,4,1,3,0,3,1.4977330882920867,0.7232387236755965,-0.48179051304800535,4
1,2,1,1,3,2,4,0,4,1.4983202201511325,-0.669695614574966,-0.2499768127785579,5
0,4,0,0,1,1,3,2,0,1.4951704707723634,0.7068276525455762,0.831639548000279,0
1,3,1,3,3,2,0,4,2,1.5012827209523116,-0.6640587863403838,-0.2678728559692115,5
1,0,0,1,3,1,3,1,3,1.48738446481031,0.7237068930867954,-0.1278387480344687,2
2,1,1,2,1,1,0,2,4,1.49964441572779,-0.7206461855810018,-0.6275838003514723,1
0,2,0,1,1,2,4,1,2,1.4822203985440647,0.7486852343643673,0.7570189233035123,0
1,0,1,1,0,3,1,1,1,1.498457547266777,-0.7151378709543924,-0.12548869840050308,5
1,3,1,4,1,3,1,3,2,1.503252446935933,-0.661514111748683,-0.21594333873987476,5
1,2,0,2,2,2,1,3,2,1.4823334651372133,0.7443567842674153,-0.20814290785151143,2
1,3,1,2,0,4,4,0,0,1.5075684019054867,-0.7072842483452968,-0.19594882060721877,5
2,1,1,2,0,4,1,0,3,1.5029035810172569,-0.7197087316810449,-0.5417941797180983,1
0,0,0,1,0,3,3,1,0,1.4901297313605033,0.7036156367157526,0.8685457475927743,0
2,4,0,4,1,0,3,2,3,1.4914399865604113,0.7244736450707577,-0.523067350103507,4
2,0,1,1,3,3,2,0,2,1.5077300288888547,-0.6715310412955796,-0.6534476122281416,1
1,3,1,2,3,3,4,0,0,1.5179116404701776,-0.6954853588851089,-0.25766704908503474,5
1,1,0,3,2,4,0,3,3,1.4845122254869243,0.7251025940182664,-0.21228883902599352,2
2,4,1,1,2,2,2,3,3,1.501353592552884,-0.6608273547037847,-0.5479584580288202,1
2,4,0,0,1,1,0,4,0,1.4937643291072704,0.7541542544451957,-0.5706090779645896,4
2,1,1,3,0,0,1,2,3,1.4918294233748044,-0.7298770414228839,-0.5984873312888092,1
1,0,1,3,4,3,2,3,4,1.5041186357525793,-0.6822708365688517,-0.23746775279437854,5
2,4,1,0,1,2,2,4,3,1.5090074616968463,-0.6613677239233939,-0.5274582480926586,1
2,4,0,1,2,1,0,3,1,1.4851532809228554,0.7438461324792873,-0.5695724842501998,4
0,0,1,1,3,4,3,3,1,1.5056451163839641,-0.6857750762704938,0.7631106468845822,3
1,3,0,2,0,2,2,4,2,1.4795051963670716,0.7224096923121568,-0.1309914333430936,2
1,4,1,3,3,2,3,2,3,1.509025551746508,-0.7043004338185191,-0.15905225344255752,5
2,1,1,3,0,2,1,0,4,1.4932974005361748,-0.69600046228471,-0.6145370326234005,1
0,2,1,1,4,1,1,1,0,1.4946867595333733,-0.6815232627829322,0.8050633405581159,3
2,1,1,4,2,3,0,4,2,1.4989672938457268,-0.6698593227923897,-0.5828380735210846,1
2,2,1,0,1,1,1,0,4,1.5021951959496211,-0.6708128990055491,-0.6304487504764001,1
1,3,1,4,0,4,0,0,4,1.4965961995500794,-0.6932695689746055,-0.18045148845416512,5
1,2,0,0,1,1,0,2,2,1.4847763356255377,0.7182663453946762,-0.19920911796674096,2
0,3,0,2,2,3,1,3,0,1.4928916325349786,0.7156631563953353,0.7448424223489072,0
2,0,1,4,4,4,4,2,0,1.5001794417047973,-0.6924242303879856,-0.6129346251571204,1
1,0,1,1,3,0,4,4,0,1.5000764743301584,-0.6654942388351912,-0.27027779176302763,5
2,2,0,3,2,2,4,1,1,1.482300656884611,0.7448740138980243,-0.6242732038717643,4
2,3,0,1,2,0,3,4,1,1.483230916269805,0.7262469056973283,-0.5505949721224714,4
1,3,0,1,4,1,1,4,3,1.478774621508864,0.7204579795003948,-0.09787515908775027,2
2,3,1,0,2,1,1,2,0,1.4977681688326903,-0.7114794860441117,-0.6209929092426159,1
0,0,0,3,1,4,4,3,4,1.4868241251736218,0.7415234984975947,0.6502232193505165,0
2,3,1,2,1,0,4,3,1,1.5101183871288781,-0.6791910118181225,-0.6718792451920038,1
1,4,0,3,4,3,2,2,1,1.4899066875525486,0.6936442601946944,-0.14950397669603102,2
0,3,0,4,2,2,2,2,3,1.4778466997353001,0.7146525030178001,0.8264519772159988,0
