ug_course,ug_specialization,interests,skills,ug_score,ug_score_num,Final_Cluster,Career_Group,SVD1,SVD2,SVD3,profile_doc
be btech,computer science engineering,data analytics; technology; web design,c; communication; java; python; sql; writing,79,79.0,5,AI/ML Engineer / Data Scientist,2.16099440032434,1.283356857938386,0.11872616898555555,c  communication  java  python  sql  writing data analytics  technology  web design be btech computer science engineering
be btech,computer science,web development,problem solving; programming language skills,87.685,87.685,8,EdTech / Teaching / Curriculum Designer,0.8626841400185102,0.36622955341288493,0.0504874038815227,problem solving  programming language skills web development be btech computer science
ba,general,government job; human behavior; human biology; industry,active listening; communication; hardware; negotiation,72,72.0,3,Civil Services / Government / Research,0.9537445691153211,-0.6681431987373158,0.28449268874836453,active listening  communication  hardware  negotiation government job  human behavior  human biology  industry ba general
be btech,computer science engineering,web design,communication; critical thinking; designing skills; finance related skills; leadership; people management; social media marketing,80.655,80.655,8,EdTech / Teaching / Curriculum Designer,1.4615148295917226,-0.4045492506055065,0.2883957031443816,communication  critical thinking  designing skills  finance related skills  leadership  people management  social media marketing web design be btech computer science engineering
be btech,civil engineering,construction; industry; sap mm,etabs; proeficiency in software like staad pro,65.55,65.55,9,Operations / IT Generalist / Corporate,0.6128532109360981,0.5329430311045252,0.4154314712598816,etabs  proeficiency in software like staad pro construction  industry  sap mm be btech civil engineering
be btech,civil engineering,construction; construction management; project management; urban planning,active listening; analytical thinking; communication; critical thinking; etabs; finance related skills; gathering information; proeficiency in software like staad pro; sap,77.615,77.615,1,Software Developer / Tech Generalist,1.5698909293702195,-0.12818345703896356,0.4224307300768475,active listening  analytical thinking  communication  critical thinking  etabs  finance related skills  gathering information  proeficiency in software like staad pro  sap construction  construction management  project management  urban planning be btech civil engineering
bsc,physics,social justice,business knowledge; sales,74.1,74.1,1,Software Developer / Tech Generalist,0.5042548754503476,-0.27497559006044175,0.3557270803159921,business knowledge  sales social justice bsc physics
be btech,mechanical engineering,technology,ansys; artificial intelligence; caesar ii; catia; derivatives; editing; excel; leadership; machine learning; market research; negotiation; news gathering; python; solidworks; sql; tableau; team work; work under pressure,67.545,67.545,5,AI/ML Engineer / Data Scientist,2.120028096934092,0.7591652194714426,0.541884345656809,ansys  artificial intelligence  caesar ii  catia  derivatives  editing  excel  leadership  machine learning  market research  negotiation  news gathering  python  solidworks  sql  tableau  team work  work under pressure technology be btech mechanical engineering
be btech,mechanical engineering,technology,business knowledge; leadership; market research,80.75,80.75,8,EdTech / Teaching / Curriculum Designer,1.148975118222664,0.19452704813260416,0.7332790055718394,business knowledge  leadership  market research technology be btech mechanical engineering
bsc,physics,social justice,leadership,74.1,74.1,1,Software Developer / Tech Generalist,0.5060094040376074,-0.18109999238221858,0.38185178882427223,leadership social justice bsc physics
mba,business administration,financial analysis; sales and marketing,accounting; business knowledge; product knowledge; sales,60,60.0,6,Finance / Accounting / Investment Analyst,0.5628105229671476,-0.900876659648226,0.046435639944162235,accounting  business knowledge  product knowledge  sales financial analysis  sales and marketing mba business administration
be btech,computer science engineering,data analytics; data science; technology,analytical thinking; artistic creative skills; critical thinking; java; machine learning; programming language skills; python; sql,68.4,68.4,0,Data Analyst / BI Specialist,2.434409568582118,1.5481932820334436,-1.079625608054994,analytical thinking  artistic creative skills  critical thinking  java  machine learning  programming language skills  python  sql data analytics  data science  technology be btech computer science engineering
be btech,political science,technology,designing skills; excel; team work,66.5,66.5,9,Operations / IT Generalist / Corporate,1.0418363565156377,0.4762706575231678,0.8685264178087697,designing skills  excel  team work technology be btech political science
bsc,zoology,government job; human behavior; journalism,gathering information,61,61.0,9,Operations / IT Generalist / Corporate,0.4914527848494844,-0.29250132573864324,-0.28851404761542543,gathering information government job  human behavior  journalism bsc zoology
be btech,structural engineering,data analytics; data science; design; infrastructure; technology,active listening; critical thinking; hardware; mass communication; python; r,65,65.0,9,Operations / IT Generalist / Corporate,1.8719504995419067,0.7477688676567149,-0.5233020628830141,active listening  critical thinking  hardware  mass communication  python  r data analytics  data science  design  infrastructure  technology be btech structural engineering
bsc,computer science,web design,accounting; active listening; designing skills; human resources; matlab; problem solving; programming language skills; python; r; sql,65,65.0,0,Data Analyst / BI Specialist,1.4960641336846465,0.08444762201352318,-1.0893463950098865,accounting  active listening  designing skills  human resources  matlab  problem solving  programming language skills  python  r  sql web design bsc computer science
bsc,computer science engineering,government job; human behavior; human biology; research; social justice,active listening; artistic creative skills; c; communication; gathering information; human resources; java; leadership; linux; people management; programming language skills,60,60.0,3,Civil Services / Government / Research,1.798229548561273,-0.9882444491196459,-0.6119785779852283,active listening  artistic creative skills  c  communication  gathering information  human resources  java  leadership  linux  people management  programming language skills government job  human behavior  human biology  research  social justice bsc computer science engineering
bcom,accounting and finance,data entry or telecalling work,excel; team work; writing,58 ,,6,Finance / Accounting / Investment Analyst,0.5394572126436427,-0.2804122164219013,0.750628654181456,excel  team work  writing data entry or telecalling work bcom accounting and finance
mba,computer science engineering,data analytics; financial analysis; technology,analytical thinking; data visualization; machine learning; problem solving; programming language skills; python; sql,58.9,58.9,0,Data Analyst / BI Specialist,1.9142377760820177,0.7527059779331194,-1.311230435094706,analytical thinking  data visualization  machine learning  problem solving  programming language skills  python  sql data analytics  financial analysis  technology mba computer science engineering
be btech,electrical and electronics engineering,data analytics; technology,analytical thinking; artificial intelligence; business knowledge; communication; critical thinking; data visualization; machine learning; programming language skills; python,78.47,78.47,0,Data Analyst / BI Specialist,2.5078208076049693,0.8696395837441074,-0.42433395673415963,analytical thinking  artificial intelligence  business knowledge  communication  critical thinking  data visualization  machine learning  programming language skills  python data analytics  technology be btech electrical and electronics engineering
ba,english,design; government job; research; sports industry; teaching,designing skills; leadership; people management; social media marketing; writing,83,83.0,3,Civil Services / Government / Research,0.9364240594123355,-0.930913061756704,0.07177320679662738,designing skills  leadership  people management  social media marketing  writing design  government job  research  sports industry  teaching ba english
be btech,electronics and communication engineering,data analytics,no,78.85,78.85,1,Software Developer / Tech Generalist,0.7974441007583521,0.7117434355008172,0.575739070390053,no data analytics be btech electronics and communication engineering
bcom,finance,financial analysis,business knowledge,61,61.0,6,Finance / Accounting / Investment Analyst,0.45808137781605607,-0.413276034133043,-0.0411965855839278,business knowledge financial analysis bcom finance
be btech,mechanical engineering,data analytics; data science; technology,analytical thinking; communication; java; leadership; people management; problem solving; programming language skills; python; sql; teaching,60,60.0,0,Data Analyst / BI Specialist,2.683518903701506,0.6959035174865834,-0.7490212876584877,analytical thinking  communication  java  leadership  people management  problem solving  programming language skills  python  sql  teaching data analytics  data science  technology be btech mechanical engineering
be btech,civil engineering,technology,designing skills; observation skills; people management,85,85.0,8,EdTech / Teaching / Curriculum Designer,0.9794486705368902,0.3317778291793187,0.7259669016610657,designing skills  observation skills  people management technology be btech civil engineering
be btech,mechanical engineering,design; industry; product lifecycle management; research; technology,analytical thinking; communication; designing skills; presentation; problem solving; product knowledge; risk management skills; writing,74.1,74.1,3,Civil Services / Government / Research,2.2632389452566564,-0.29195530850122015,0.8159878151320743,analytical thinking  communication  designing skills  presentation  problem solving  product knowledge  risk management skills  writing design  industry  product lifecycle management  research  technology be btech mechanical engineering
be btech,production engineering,data analytics; data science; financial analysis; supply chain; technology,designing skills; python,66.5,66.5,9,Operations / IT Generalist / Corporate,1.5655151149888484,0.9058836479476511,-0.2736861634641065,designing skills  python data analytics  data science  financial analysis  supply chain  technology be btech production engineering
be btech,civil engineering,agriculture; construction management; excel; government job; services,cad cae autocad catia ansys proe seimensnx; construction management; designing skills; writing,63,63.0,9,Operations / IT Generalist / Corporate,0.8447499150023812,0.23313466786554488,0.3375607595637298,cad cae autocad catia ansys proe seimensnx  construction management  designing skills  writing agriculture  construction management  excel  government job  services be btech civil engineering
be btech,automobile engineering,technology,designing skills; excel; interpersonal skills; leadership; mass communication; presentation; problem solving; reading; reporting; risk managing; team work; work under pressure; writing,76.095,76.095,2,Entrepreneur / Product Manager,1.9943888529902578,-0.45116980336883117,1.8668055886072474,designing skills  excel  interpersonal skills  leadership  mass communication  presentation  problem solving  reading  reporting  risk managing  team work  work under pressure  writing technology be btech automobile engineering
be btech,computer science engineering,all fields related to data science machine learning; data science; social causes; web development,angularjs; c; css; data structure; html; java enterprise edition; javascript; jquery; python; react; ssis; ssms,67.45,67.45,9,Operations / IT Generalist / Corporate,1.15956659368127,1.1138885122834021,-0.2521878923030678,angularjs  c  css  data structure  html  java enterprise edition  javascript  jquery  python  react  ssis  ssms all fields related to data science machine learning  data science  social causes  web development be btech computer science engineering
mca,computer applications,technology,critical thinking; leadership; programming language skills,62,62.0,9,Operations / IT Generalist / Corporate,0.9615752797206689,0.02091900094571067,-0.1585482939179269,critical thinking  leadership  programming language skills technology mca computer applications
be btech,computer science engineering,data science; machine learning; social causes; web development,ajax; angular; c; cakephp; codeigniter; css; git; html; java; javascript; jquery; laravel; linux; mysql; software development; sql; symfony; web development; xml; yii2,76,76.0,5,AI/ML Engineer / Data Scientist,1.3481418451834895,1.3153249215683087,0.2621980895469252,ajax  angular  c  cakephp  codeigniter  css  git  html  java  javascript  jquery  laravel  linux  mysql  software development  sql  symfony  web development  xml  yii2 data science  machine learning  social causes  web development be btech computer science engineering
bca,programming,information technology,c; communication; writing,86,86.0,8,EdTech / Teaching / Curriculum Designer,0.6045636683716338,-0.2610311982157739,-0.130513779165881,c  communication  writing information technology bca programming
bsc,physics,journalism; research; sales and marketing; social justice; teaching,analytical thinking; artistic creative skills; communication; gathering information,68.4,68.4,3,Civil Services / Government / Research,1.1901175672157462,-0.8570197805592421,-0.4442625758310246,analytical thinking  artistic creative skills  communication  gathering information journalism  research  sales and marketing  social justice  teaching bsc physics
be btech,electronics and communication engineering,research; technology,python; sql,74.1,74.1,5,AI/ML Engineer / Data Scientist,1.476202158438897,1.1278994478122053,0.5222231784616781,python  sql research  technology be btech electronics and communication engineering
be btech,electronics and communication engineering,data analytics; social media marketing,analytical thinking; artistic creative skills; business knowledge; communication; gathering information; presentation; problem solving; writing,68.21,68.21,3,Civil Services / Government / Research,1.9369066503323256,-0.47064005824100924,-0.3246410392713019,analytical thinking  artistic creative skills  business knowledge  communication  gathering information  presentation  problem solving  writing data analytics  social media marketing be btech electronics and communication engineering
be btech,civil engineering,construction; construction management,etabs; proeficiency in software like staad pro,79.42,79.42,1,Software Developer / Tech Generalist,0.6423463541565859,0.5926824237870921,0.8700190708374469,etabs  proeficiency in software like staad pro construction  construction management be btech civil engineering
be btech,mechanical engineering,data science,analytical thinking; business knowledge; data science; excel; leadership; machine learning; problem solving; python; r; team work,63.9,63.9,0,Data Analyst / BI Specialist,2.0341302503137615,0.30627192679022985,-0.1289588889164042,analytical thinking  business knowledge  data science  excel  leadership  machine learning  problem solving  python  r  team work data science be btech mechanical engineering
be btech,engineering,design; gardening; government job; human biology; sales and marketing; web design,active listening; artistic creative skills; business knowledge; c; communication; designing skills; gathering information; interpersonal skills; leadership; negotiation; people management; presentation; problem solving; programming language skills; risk management skills; writing,75,75.0,3,Civil Services / Government / Research,2.821943839639694,-1.5208726211416466,0.27348110686637017,active listening  artistic creative skills  business knowledge  c  communication  designing skills  gathering information  interpersonal skills  leadership  negotiation  people management  presentation  problem solving  programming language skills  risk management skills  writing design  gardening  government job  human biology  sales and marketing  web design be btech engineering
be btech,electronics and communication engineering,data analytics; data science; technology,artificial intelligence; linux; machine learning; programming language skills; python; sql,80.75,80.75,5,AI/ML Engineer / Data Scientist,1.8905222928318022,1.6407562822495994,-0.8005967792360124,artificial intelligence  linux  machine learning  programming language skills  python  sql data analytics  data science  technology be btech electronics and communication engineering
be btech,engineering,journalism; technology,analytical thinking; critical thinking; excel; gathering informing; logical thinking; negotiation; problem solving; team work; work under pressure,82.46,82.46,2,Entrepreneur / Product Manager,1.6972503796663279,-0.2037000761958911,0.975512302645151,analytical thinking  critical thinking  excel  gathering informing  logical thinking  negotiation  problem solving  team work  work under pressure journalism  technology be btech engineering
be btech,computer science engineering,content writing; technology; web development,business knowledge; communication; problem solving; programming language skills,65,65.0,9,Operations / IT Generalist / Corporate,1.7116829794122008,0.2576497425120772,0.12110575549124475,business knowledge  communication  problem solving  programming language skills content writing  technology  web development be btech computer science engineering
be btech,mechanical engineering,web design,communication; java; leadership; problem solving,76.38,76.38,1,Software Developer / Tech Generalist,1.447031428582591,0.11621708605523784,0.7059888269862342,communication  java  leadership  problem solving web design be btech mechanical engineering
be btech,mechanical engineering,data science; technology; web development,communication; java; programming language skills; sql,75.39,75.39,5,AI/ML Engineer / Data Scientist,1.787393613317778,1.1179676859668137,0.25031160430671884,communication  java  programming language skills  sql data science  technology  web development be btech mechanical engineering
be btech,history,trading,java; programming,72.2,72.2,1,Software Developer / Tech Generalist,0.8059809023193478,0.6299539212393851,0.8781119939930135,java  programming trading be btech history
be btech,computer science engineering,data science; technology; trading,analytical thinking; communication; critical thinking; gathering information; problem solving; programming language skills; sql,66.595,66.595,0,Data Analyst / BI Specialist,2.3588425698667335,0.5013737655958602,-0.5217123032878257,analytical thinking  communication  critical thinking  gathering information  problem solving  programming language skills  sql data science  technology  trading be btech computer science engineering
be btech,electronics and communication engineering,technology,c; cloud computing; communication; critical thinking; linux; presentation; problem solving; programming language skills; risk management skills,76.095,76.095,1,Software Developer / Tech Generalist,2.01862566109905,0.2657175959038717,0.4637995889867866,c  cloud computing  communication  critical thinking  linux  presentation  problem solving  programming language skills  risk management skills technology be btech electronics and communication engineering
bba,physics,teaching,civil criminal law,66.5,66.5,9,Operations / IT Generalist / Corporate,0.27287104699093223,-0.05316727141703307,0.0007690124914369809,civil criminal law teaching bba physics
be btech,automobile engineering,data analytics; data science; gaming; human behavior; human biology; research; teaching; technology,active listening; analytical thinking; artistic creative skills; business knowledge; communication; critical thinking; data visualization; gathering information; leadership; machine learning; negotiation; people management; presentation; problem solving; python,60,60.0,7,Research Analyst / Consultant,3.6100562777855405,-0.8839935093936109,-0.9313030680776242,active listening  analytical thinking  artistic creative skills  business knowledge  communication  critical thinking  data visualization  gathering information  leadership  machine learning  negotiation  people management  presentation  problem solving  python data analytics  data science  gaming  human behavior  human biology  research  teaching  technology be btech automobile engineering
bsc,computer science,data analytics; data science; digital marketing; social media marketing; technology; web design; web development,active listening; analytical thinking; artistic creative skills; communication; critical thinking; linux; python; sql,81.7,81.7,0,Data Analyst / BI Specialist,2.215306795499706,0.18820273991112846,-1.4433120698203274,active listening  analytical thinking  artistic creative skills  communication  critical thinking  linux  python  sql data analytics  data science  digital marketing  social media marketing  technology  web design  web development bsc computer science
bcom,accounting and finance,content writing; data analytics; data science; financial analysis; human behavior,accounting; active listening; analytical thinking; business knowledge; communication; critical thinking; data visualization; finance related skills; gathering information; machine learning; presentation; problem solving; python; sql,57,57.0,0,Data Analyst / BI Specialist,2.721166250084449,-0.9971923859945827,-1.7839555269481637,accounting  active listening  analytical thinking  business knowledge  communication  critical thinking  data visualization  finance related skills  gathering information  machine learning  presentation  problem solving  python  sql content writing  data analytics  data science  financial analysis  human behavior bcom accounting and finance
be btech,automobile engineering,technology,communication; java; presentation; programming; sql; team work,77.615,77.615,5,AI/ML Engineer / Data Scientist,1.660472428928129,0.7003448281257503,1.1607017093092844,communication  java  presentation  programming  sql  team work technology be btech automobile engineering
be btech,information technology,human biology; research; social justice,reading; writing,73.625,73.625,1,Software Developer / Tech Generalist,0.97313730128586,0.13459237861197657,0.8679114507570191,reading  writing human biology  research  social justice be btech information technology
be btech,electrical and electronics engineering,entrepreneurship; financial analysis; technology,aws; business knowledge; java; linux; machine learning; python,66.5,66.5,5,AI/ML Engineer / Data Scientist,1.6715749986024546,0.8498480562345346,0.2553185568619586,aws  business knowledge  java  linux  machine learning  python entrepreneurship  financial analysis  technology be btech electrical and electronics engineering
be btech,computer science engineering,app development,c; javascript; php,83.6,83.6,8,EdTech / Teaching / Curriculum Designer,0.6543281448196046,0.6277806608968685,0.3926942764241009,c  javascript  php app development be btech computer science engineering
bsc,other,government job,artistic creative skills; content creation; leadership,60,60.0,4,Sales & Marketing / Business Development,0.42978552710229423,-0.44507999513282226,-0.21628435842703644,artistic creative skills  content creation  leadership government job bsc other
ba,english,information technology,programming language skills,71.25,71.25,1,Software Developer / Tech Generalist,0.4030814982458413,0.22167482636596297,0.12451165987552248,programming language skills information technology ba english
bca,computer applications,content writing; teaching; technology; web design,active listening; c; cloud computing; communication; content creation; data visualization; gathering information; java; leadership; medical knowledge; problem solving; programming language skills; risk management skills; sql; writing,76,76.0,3,Civil Services / Government / Research,2.4747466750073532,-0.3436336380916788,-0.5711360348979828,active listening  c  cloud computing  communication  content creation  data visualization  gathering information  java  leadership  medical knowledge  problem solving  programming language skills  risk management skills  sql  writing content writing  teaching  technology  web design bca computer applications
pharmacy,zoology,human biology,excel,73,73.0,1,Software Developer / Tech Generalist,0.3269479645225317,0.019377188264179196,0.55603976097635,excel human biology pharmacy zoology
be btech,mechanical engineering,service,accounting; active listening; hardware; human resources; sales; social media marketing,59.09,59.09,4,Sales & Marketing / Business Development,0.8656342393782026,-0.11094403774297304,0.23731797963540618,accounting  active listening  hardware  human resources  sales  social media marketing service be btech mechanical engineering
be btech,mechanical engineering,technology,communication; critical thinking; sap,75,75.0,1,Software Developer / Tech Generalist,1.371668560142578,0.41281478146221007,0.8704018091110458,communication  critical thinking  sap technology be btech mechanical engineering
bcom,accounting and finance,financial analysis,accounting; finance related skills,65,65.0,6,Finance / Accounting / Investment Analyst,0.4318604019870986,-0.4214971486449769,-0.09916804766827805,accounting  finance related skills financial analysis bcom accounting and finance
be btech,automobile engineering,entrepreneurship; sales and marketing,communication; creativity skills; leadership; people management; python; team work; work under pressure,83.125,83.125,8,EdTech / Teaching / Curriculum Designer,1.5239567494287616,-0.29810969338253973,0.888488992483341,communication  creativity skills  leadership  people management  python  team work  work under pressure entrepreneurship  sales and marketing be btech automobile engineering
bcom,commerce,interior design,artistic creative skills,75,75.0,1,Software Developer / Tech Generalist,0.3481827054288449,-0.13224420388751737,0.3076567910602441,artistic creative skills interior design bcom commerce
be btech,automobile engineering,industry; machine learning; manufacturing,technical machine fitter,58.9,58.9,4,Sales & Marketing / Business Development,0.48349914845066333,0.4135843942602803,0.3645827138046255,technical machine fitter industry  machine learning  manufacturing be btech automobile engineering
be btech,electrical and electronics engineering,government job,python,73.72,73.72,1,Software Developer / Tech Generalist,0.9045415000650407,0.7975275387112151,0.5312437259315104,python government job be btech electrical and electronics engineering
be btech,electronics and telecommunication engineering,data science; machine learning,c; net; python; sql,85.5,85.5,8,EdTech / Teaching / Curriculum Designer,1.1306088018176779,1.1026990631166578,-0.30891532809869987,c  net  python  sql data science  machine learning be btech electronics and telecommunication engineering
be btech,electrical and electronics engineering,data analytics,no,76,76.0,1,Software Developer / Tech Generalist,0.792689015533862,0.7202810512556537,0.6078700934320961,no data analytics be btech electrical and electronics engineering
bcom,commerce,financial analysis,accounting; analytical thinking; business knowledge; creativity skills; critical thinking; excel; interpersonal skills; leadership; logical thinking; presentation; problem solving; product knowledge; reporting; risk managing; team work; work under pressure,76.95,76.95,2,Entrepreneur / Product Manager,1.9134830761112966,-1.7121734481800823,1.1569804369785377,accounting  analytical thinking  business knowledge  creativity skills  critical thinking  excel  interpersonal skills  leadership  logical thinking  presentation  problem solving  product knowledge  reporting  risk managing  team work  work under pressure financial analysis bcom commerce
be btech,programming,technology; trading,active listening; excel; logical skills interpersonal skills; presentation; programming; reading; teamwork; work under pressure,70.3,70.3,1,Software Developer / Tech Generalist,1.4335849077483673,0.2623965233316502,1.5155960625739864,active listening  excel  logical skills interpersonal skills  presentation  programming  reading  teamwork  work under pressure technology  trading be btech programming
bba,civil engineering,data analytics; financial analysis; sales and marketing,accounting; communication; editing; negotiation; presentation; wealth management,72,72.0,6,Finance / Accounting / Investment Analyst,1.187046912504181,-0.7721969551091952,0.24211151643076984,accounting  communication  editing  negotiation  presentation  wealth management data analytics  financial analysis  sales and marketing bba civil engineering
be btech,finance,technology,machine learning; python; sql,68.4,68.4,5,AI/ML Engineer / Data Scientist,1.3854307556973913,1.259460027505333,-0.10420701377074035,machine learning  python  sql technology be btech finance
be btech,computer science engineering,entrepreneurship; technology; trading,active listening; analytical thinking; business knowledge; observation skills; presentation; reading; risk managing; subject knowledge; team work; work under pressure; writing,74.1,74.1,2,Entrepreneur / Product Manager,2.0556240451590257,-0.22620934839699597,1.686372000460208,active listening  analytical thinking  business knowledge  observation skills  presentation  reading  risk managing  subject knowledge  team work  work under pressure  writing entrepreneurship  technology  trading be btech computer science engineering
be btech,automobile engineering,data analytics; data science,artificial intelligence; data visualization; python; sql,79.8,79.8,5,AI/ML Engineer / Data Scientist,1.508912393441209,1.3500734031354096,-0.3646170633154152,artificial intelligence  data visualization  python  sql data analytics  data science be btech automobile engineering
bca,information technology,data science,analytical thinking; communication; data visualization; problem solving; programming language skills; python; sql,70,70.0,0,Data Analyst / BI Specialist,1.639869228047417,0.37755097736146753,-1.3727919697735915,analytical thinking  communication  data visualization  problem solving  programming language skills  python  sql data science bca information technology
be btech,computer applications,data science; digital marketing; social media marketing,communication; designing skills; interpersonal skills; people management; programming language skills; social media marketing,33.25,33.25,9,Operations / IT Generalist / Corporate,1.2540303822341925,-0.09179353842294614,-0.12461866891298688,communication  designing skills  interpersonal skills  people management  programming language skills  social media marketing data science  digital marketing  social media marketing be btech computer applications
bsc,statistics,data analytics,analytical thinking; data visualization; machine learning; python; sql,87,87.0,0,Data Analyst / BI Specialist,1.1851257578477656,0.656052542890933,-1.235692898298512,analytical thinking  data visualization  machine learning  python  sql data analytics bsc statistics
be btech,computer science,data analytics; data science; technology,communication; critical thinking; negotiation; python,85,85.0,8,EdTech / Teaching / Curriculum Designer,1.7800904926058916,0.6127390986845795,-0.2920378011524587,communication  critical thinking  negotiation  python data analytics  data science  technology be btech computer science
bca,biotechnalogy,construction management; excel; market research; retail; sales and marketing; trading,business knowledge; client management; problem solving; product knowledge; risk management skills; sales,70,70.0,9,Operations / IT Generalist / Corporate,0.9472800811854704,-0.8978100301036894,-0.17342665746223795,business knowledge  client management  problem solving  product knowledge  risk management skills  sales construction management  excel  market research  retail  sales and marketing  trading bca biotechnalogy
be btech,programming,cloud computing,angular; apache drill; aws ec2; docker; hibernate; java enterprise edition; oracle crm; spring boot; spring cloud; spring mvc; zoho; zookeeper; zuul api gateway,81.7,81.7,8,EdTech / Teaching / Curriculum Designer,0.4685355182283274,0.4394706724677685,0.4232784939575608,angular  apache drill  aws ec2  docker  hibernate  java enterprise edition  oracle crm  spring boot  spring cloud  spring mvc  zoho  zookeeper  zuul api gateway cloud computing be btech programming
bcom,computer science engineering,financial analysis,accounting; business knowledge; interpersonal skills; negotiation; work under pressure,75,75.0,6,Finance / Accounting / Investment Analyst,0.873317392923619,-0.6611511948930028,0.6885882861732201,accounting  business knowledge  interpersonal skills  negotiation  work under pressure financial analysis bcom computer science engineering
be btech,commerce,technology,java; python,65.55,65.55,5,AI/ML Engineer / Data Scientist,1.1551661986986819,1.0410458522727966,0.235013501675563,java  python technology be btech commerce
doctor,electronics and communication engineering,human biology,medical knowledge; writing,89,89.0,8,EdTech / Teaching / Curriculum Designer,0.2931233328561218,-0.1761683634260934,0.038507125254009934,medical knowledge  writing human biology doctor electronics and communication engineering
be btech,dental,hardware,altium designer; arduino; circuitmaker; digital electronics semiconductors; eagle pcb; electronic circuit design; electronics hardware design; iot; kicad; labview; multisim; orcad; pcb design; verilog; vivado,76.95,76.95,1,Software Developer / Tech Generalist,0.5907039550117744,0.5619297063238267,0.8074957192274348,altium designer  arduino  circuitmaker  digital electronics semiconductors  eagle pcb  electronic circuit design  electronics hardware design  iot  kicad  labview  multisim  orcad  pcb design  verilog  vivado hardware be btech dental
bsc,electronics and communication engineering,government job; human biology,hospitality; medical knowledge,65,65.0,9,Operations / IT Generalist / Corporate,0.38153799293578194,-0.08417005454071481,-0.1684259206578192,hospitality  medical knowledge government job  human biology bsc electronics and communication engineering
be btech,biology,data analytics; data science; technology,analytical thinking; business knowledge; critical thinking; data visualization; gathering information; machine learning; problem solving; product knowledge; programming language skills; sql,52.87,52.87,0,Data Analyst / BI Specialist,2.463705225173416,0.49931139860343177,-1.106191090639525,analytical thinking  business knowledge  critical thinking  data visualization  gathering information  machine learning  problem solving  product knowledge  programming language skills  sql data analytics  data science  technology be btech biology
ba,electronics and communication engineering,human behavior; social causes,communication; human resources,70,70.0,9,Operations / IT Generalist / Corporate,0.5835915255963697,-0.3330937118616649,-0.10608950811899533,communication  human resources human behavior  social causes ba electronics and communication engineering
be btech,other,research,accounting; active listening; communication; critical thinking; designing skills; hardware; leadership; people management; writing,63.27,63.27,3,Civil Services / Government / Research,1.858298705595768,-0.9205188019361792,0.22680968062723172,accounting  active listening  communication  critical thinking  designing skills  hardware  leadership  people management  writing research be btech other
be btech,mathematics,production,leadership; people management; problem solving,64.125,64.125,9,Operations / IT Generalist / Corporate,1.0445846926803894,-0.07489699913948818,0.35758144385600826,leadership  people management  problem solving production be btech mathematics
be btech,mechanical engineering,data analytics; data science; technology; trading,analytical thinking; c; java; programming language skills; python; sql,57,57.0,0,Data Analyst / BI Specialist,2.0868917186891083,1.5037716402470651,-0.7892705603656072,analytical thinking  c  java  programming language skills  python  sql data analytics  data science  technology  trading be btech mechanical engineering
be btech,computer science engineering,financial analysis; human behavior; human biology; research; technology,analytical thinking; artificial intelligence; civil criminal law; critical thinking; leadership; machine learning; problem solving; work under pressure,78.85,78.85,2,Entrepreneur / Product Manager,2.3701787091156103,-0.028269593661447767,0.689901938125503,analytical thinking  artificial intelligence  civil criminal law  critical thinking  leadership  machine learning  problem solving  work under pressure financial analysis  human behavior  human biology  research  technology be btech computer science engineering
bsc,computer science engineering,technology,c; communication; leadership; observation skills; programming; python; writing,77.995,77.995,5,AI/ML Engineer / Data Scientist,1.5994697692509114,0.1931752444161937,0.4407544385753259,c  communication  leadership  observation skills  programming  python  writing technology bsc computer science engineering
be btech,computer science engineering,cyber security,burp suite; epolicy orchestrator; ethical hacking; malware analysis; metasploit; nessus; owasp; qradar; siem; splunk; threat vulnerability management; vulnerability scanning,75.905,75.905,1,Software Developer / Tech Generalist,0.6851801417090058,0.6876949310246587,0.8445911174072136,burp suite  epolicy orchestrator  ethical hacking  malware analysis  metasploit  nessus  owasp  qradar  siem  splunk  threat vulnerability management  vulnerability scanning cyber security be btech computer science engineering
baf,electronics and telecommunication engineering,financial analysis,accounting; active listening; building rapport; cost accounting; excel; logical thinking; market research; problem solving; sales; writing,75.05,75.05,6,Finance / Accounting / Investment Analyst,1.0628422797948196,-0.8604655787585637,0.6290901686518848,accounting  active listening  building rapport  cost accounting  excel  logical thinking  market research  problem solving  sales  writing financial analysis baf electronics and telecommunication engineering
be btech,accounting and finance,digital marketing; sales and marketing,active listening; business knowledge; content creation; critical thinking,68.875,68.875,9,Operations / IT Generalist / Corporate,1.161840284739086,-0.3135323200638095,0.1571988302643031,active listening  business knowledge  content creation  critical thinking digital marketing  sales and marketing be btech accounting and finance
be btech,mechanical engineering,data analytics; data science,analytical thinking; artificial intelligence; communication; critical thinking; data visualization; leadership; machine learning; problem solving; programming language skills; python; r,68.3,68.3,0,Data Analyst / BI Specialist,2.6538835326059567,0.6001099452255566,-1.384182797509199,analytical thinking  artificial intelligence  communication  critical thinking  data visualization  leadership  machine learning  problem solving  programming language skills  python  r data analytics  data science be btech mechanical engineering
be btech,electronics and communication engineering,journalism; technology,analytical thinking; business knowledge; civil criminal law; communication; gathering information; leadership; mass communication; negotiation; people management,72,72.0,3,Civil Services / Government / Research,2.052854438485957,-0.47452973456193454,0.7772292279623552,analytical thinking  business knowledge  civil criminal law  communication  gathering information  leadership  mass communication  negotiation  people management journalism  technology be btech electronics and communication engineering
